Scenario,Class,SubClass,Resource,Model,Fips Code,County,State,Sqmi,Land Source,Price Offered,Production,Production Unit,Production Energy Content,Energy Content Unit,Production Density per Sq Mile,BTU/Ton,USDA Region
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,39109,Miami County,Ohio,409.58,Crop,40,2.1,dt,36472800,BTU,0.01,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42097,Northumberland County,Pennsylvania,477.23,Crop,40,477.4,dt,8291483199,BTU,1,17368000,Northeast
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,40151,Woods County,Oklahoma,1289.99,Crop,70,0,dt,0,BTU,0,14830000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,16067,Minidoka County,Idaho,762.37,Crop,40,4.3,dt,74682400,BTU,0.01,17368000,Mountain States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,27141,Sherburne County,Minnesota,451.04,Crop,40,37.2,dt,646089600,BTU,0.08,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,45059,Laurens County,South Carolina,722.93,Crop,40,26.3,dt,456778400,BTU,0.04,17368000,Southeast
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,38049,McHenry County,North Dakota,1911.52,Crop,70,0,dt,0,BTU,0,14830000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,35015,Eddy County,New Mexico,4198.16,Crop,70,0,dt,0,BTU,0,15722000,Mountain States
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,01081,Lee County,Alabama,615.85,Crop,60,136.1,dt,2026801200,BTU,0.22,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42011,Berks County,Pennsylvania,865.75,Crop,40,65.5,dt,1137604000,BTU,0.08,17368000,Northeast
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,28107,Panola County,Mississippi,705.13,Crop,60,1256.4,dt,18710308799,BTU,1.78,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,40101,Muskogee County,Oklahoma,840.01,Crop,40,8.3,dt,144154400,BTU,0.01,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,20175,Seward County,Kansas,640.41,Crop,70,0,dt,0,BTU,0,14892000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,42043,Dauphin County,Pennsylvania,558.16,Crop,70,13375,dt,2.10282E+11,BTU,23.96,15722000,Northeast
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48261,Kenedy County,Texas,1444.8,Crop,60,173.3,dt,2580783600,BTU,0.12,14892000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48179,Gray County,Texas,929.33,Crop,48,5027.3,dt,70975421400,BTU,5.41,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,26005,Allegan County,Michigan,841.83,Crop,70,98083,dt,1.54206E+12,BTU,116.51,15722000,Lake States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,37157,Rockingham County,North Carolina,572.76,Crop,70,0,dt,0,BTU,0,15722000,Appalachia
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,22011,Beauregard Parish,Louisiana,1165.95,Crop,48,451.3,dt,6147608600,BTU,0.39,13622000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,05033,Crawford County,Arkansas,605.89,Crop,40,65.5,dt,1137604000,BTU,0.11,17368000,Delta States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,06025,Imperial County,California,4480.66,Crop,48,1172.3,dt,16550531400,BTU,0.26,14118000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,21109,Jackson County,Kentucky,346.51,Crop,40,21.4,dt,371675200,BTU,0.06,17368000,Appalachia
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,39065,Hardin County,Ohio,470.53,Crop,70,101941,dt,1.60272E+12,BTU,216.65,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,06099,Stanislaus County,California,1513.92,Crop,40,28809.9,dt,5.0037E+11,BTU,19.03,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26105,Mason County,Michigan,509.29,Crop,40,2863.2,dt,49728057600,BTU,5.62,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,12117,Seminole County,Florida,345.34,Crop,40,46.8,dt,812822400,BTU,0.14,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,17091,Kankakee County,Illinois,681.3,Crop,40,17.2,dt,298729600,BTU,0.03,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48409,San Patricio County,Texas,704.75,Crop,60,9487.4,dt,1.41286E+11,BTU,13.46,14892000,Southern Plains
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48261,Kenedy County,Texas,1444.8,Crop,48,454.4,dt,6415219200,BTU,0.31,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,27015,Brown County,Minnesota,618.26,Crop,70,1012,dt,15070704000,BTU,1.64,14892000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,40083,Logan County,Oklahoma,748.83,Crop,40,181,dt,3143608000,BTU,0.24,17368000,Southern Plains
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,22039,Evangeline Parish,Louisiana,679.68,Crop,48,25540.5,dt,3.47913E+11,BTU,37.58,13622000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,06035,Lassen County,California,4720.12,Crop,40,95.6,dt,1660380800,BTU,0.02,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,27151,Swift County,Minnesota,752.12,Crop,40,2.1,dt,36472800,BTU,0,17368000,Lake States
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,31157,Scotts Bluff County,Nebraska,745.56,Crop,70,68854,dt,1.08252E+12,BTU,92.35,15722000,Northern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,37149,Polk County,North Carolina,238.44,Crop,40,360,dt,6252480000,BTU,1.51,17368000,Appalachia
near-term,agriculture land,Ag processing waste,Rice hulls,POLYSYS,22025,Catahoula Parish,Louisiana,739.44,Crop,48,1034.4,dt,14090596800,BTU,1.4,13622000,Delta States
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,48051,Burleson County,Texas,676.86,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42105,Potter County,Pennsylvania,1081.47,Crop,40,118.7,dt,2061581600,BTU,0.11,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,55025,Dane County,Wisconsin,1237.5,Crop,40,428.4,dt,7440451200,BTU,0.35,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,48141,El Paso County,Texas,1015.29,Crop,40,11363,dt,1.97353E+11,BTU,11.19,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,05131,Sebastian County,Arkansas,544.25,Crop,40,24.6,dt,427252800,BTU,0.05,17368000,Delta States
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,08001,Adams County,Colorado,1183.61,Crop,70,0,dt,0,BTU,0,14830000,Mountain States
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,13221,Oglethorpe County,Georgia,442.04,Crop,40,57.2,dt,993449600,BTU,0.13,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,29013,Bates County,Missouri,851.38,Crop,40,5.2,dt,90313600,BTU,0.01,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42109,Snyder County,Pennsylvania,331.55,Crop,40,681.5,dt,11836291999,BTU,2.06,17368000,Northeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,39053,Gallia County,Ohio,471.2,Crop,70,1235,dt,19416670000,BTU,2.62,15722000,Corn Belt
near-term,agriculture land,Agricultural residues,Rice straw,POLYSYS_NAS,48239,Jackson County,Texas,848.64,Crop,60,17712.8,dt,2.63779E+11,BTU,20.87,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,48187,Guadalupe County,Texas,714.79,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,48085,Collin County,Texas,885.87,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,06087,Santa Cruz County,California,446.22,Crop,40,6722.5,dt,1.16756E+11,BTU,15.07,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,47189,Wilson County,Tennessee,583.25,Crop,40,23.9,dt,415095200,BTU,0.04,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, citrus",NASS 2017 Census,04013,Maricopa County,Arizona,9225.99,Crop,40,1775.8,dt,30842094400,BTU,0.19,17368000,Mountain States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,42001,Adams County,Pennsylvania,521.69,Crop,40,84.2,dt,1462385599,BTU,0.16,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,36013,Chautauqua County,New York,1084.81,Crop,40,206.9,dt,3593439200,BTU,0.19,17368000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,12083,Marion County,Florida,1662.66,Crop,40,132.7,dt,2304733600,BTU,0.08,17368000,Southeast
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,01069,Houston County,Alabama,581.68,Crop,60,1970.4,dt,29343196799,BTU,3.39,14892000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,41009,Columbia County,Oregon,665.54,Crop,40,3.9,dt,67735200,BTU,0.01,17368000,Pacific
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,26117,Montcalm County,Michigan,720.75,Crop,70,0,dt,0,BTU,0,14892000,Lake States
near-term,agriculture land,Agricultural residues,Oats straw,POLYSYS,39005,Ashland County,Ohio,426.84,Crop,70,0,dt,0,BTU,0,14892000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,55017,Chippewa County,Wisconsin,1041.27,Crop,40,17.7,dt,307413600,BTU,0.02,17368000,Lake States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,51620,Franklin city,Virginia,8.37,Crop,48,36.1,dt,509659799,BTU,4.31,14118000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,39005,Ashland County,Ohio,426.84,Crop,40,27.9,dt,484567200,BTU,0.07,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,13129,Gordon County,Georgia,358.65,Crop,40,1,dt,17368000,BTU,0,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48367,Parker County,Texas,910.1,Crop,40,364.8,dt,6335846400,BTU,0.4,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26065,Ingham County,Michigan,560.71,Crop,40,67.6,dt,1174076800,BTU,0.12,17368000,Lake States
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48413,Schleicher County,Texas,1310.69,Crop,60,539.7,dt,8037212400,BTU,0.41,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,39169,Wayne County,Ohio,556.74,Crop,40,393,dt,6825624000,BTU,0.71,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,19163,Scott County,Iowa,468.21,Crop,40,7.2,dt,125049600,BTU,0.02,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,41067,Washington County,Oregon,726.63,Crop,40,4387.7,dt,76205573600,BTU,6.04,17368000,Pacific
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,27141,Sherburne County,Minnesota,451.04,Crop,70,0,dt,0,BTU,0,14892000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,13185,Lowndes County,Georgia,510.58,Crop,40,4208.9,dt,73100175200,BTU,8.24,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,29099,Jefferson County,Missouri,664.28,Crop,40,49.2,dt,854505599,BTU,0.07,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,48453,Travis County,Texas,1025.03,Crop,70,0,dt,0,BTU,0,14830000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,54105,Wirt County,West Virginia,234.77,Crop,40,25.7,dt,446357600,BTU,0.11,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,48041,Brazos County,Texas,591.24,Crop,40,124.8,dt,2167526400,BTU,0.21,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,48491,Williamson County,Texas,1131.88,Crop,40,1379,dt,23950472000,BTU,1.22,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48157,Fort Bend County,Texas,885.25,Crop,60,3379.5,dt,50327514000,BTU,3.82,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,48305,Lynn County,Texas,893.47,Crop,60,10954.4,dt,1.63133E+11,BTU,12.26,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,13059,Clarke County,Georgia,121.03,Crop,40,5.2,dt,90313600,BTU,0.04,17368000,Southeast
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,48197,Hardeman County,Texas,696.87,Crop,70,0,dt,0,BTU,0,14892000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,20121,Miami County,Kansas,590.26,Crop,40,12.5,dt,217100000,BTU,0.02,17368000,Northern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,40063,Hughes County,Oklahoma,814.69,Crop,70,0,dt,0,BTU,0,15722000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,12075,Levy County,Florida,1134.76,Crop,40,35.4,dt,614827200,BTU,0.03,17368000,Southeast
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,28155,Webster County,Mississippi,423.23,Crop,48,1212,dt,17111016000,BTU,2.86,14118000,Southeast
near-term,agriculture land,Agricultural residues,Sorghum stubble,POLYSYS,31077,Greeley County,Nebraska,570.66,Crop,70,0,dt,0,BTU,0,14830000,Northern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,18063,Hendricks County,Indiana,408.78,Crop,40,5.2,dt,90313600,BTU,0.01,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,Wheat straw,POLYSYS,34041,Warren County,New Jersey,362.65,Crop,70,0,dt,0,BTU,0,14892000,Northeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,26079,Kalkaska County,Michigan,570.56,Crop,40,2.1,dt,36472800,BTU,0,17368000,Lake States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,51085,Hanover County,Virginia,472.53,Crop,40,15.6,dt,270940800,BTU,0.03,17368000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,28013,Calhoun County,Mississippi,587.96,Crop,40,18.2,dt,316097600,BTU,0.03,17368000,Southeast
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,45043,Georgetown County,South Carolina,826.38,Crop,48,252,dt,3557736000,BTU,0.3,14118000,Southeast
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,47125,Montgomery County,Tennessee,543.83,Crop,70,0,dt,0,BTU,0,15722000,Appalachia
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,40027,Cleveland County,Oklahoma,557.91,Crop,40,54.3,dt,943082400,BTU,0.1,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,Corn stover,POLYSYS,46035,Davison County,South Dakota,436.95,Crop,70,98368,dt,1.54654E+12,BTU,225.12,15722000,Northern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,05123,St. Francis County,Arkansas,642.51,Crop,40,2.1,dt,36472800,BTU,0,17368000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,53027,Grays Harbor County,Washington,1928.97,Crop,40,7.3,dt,126786400,BTU,0,17368000,Pacific
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,05035,Crittenden County,Arkansas,644.41,Crop,40,148.7,dt,2582621600,BTU,0.23,17368000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,40089,McCurtain County,Oklahoma,1902.5,Crop,40,3657.7,dt,63526933600,BTU,1.92,17368000,Southern Plains
near-term,agriculture land,Agricultural residues,"Pruning residues, citrus",NASS 2017 Census,12117,Seminole County,Florida,345.34,Crop,40,1039.9,dt,18060983199,BTU,3.01,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, tree nuts",NASS 2017 Census,26091,Lenawee County,Michigan,761.4,Crop,40,5.2,dt,90313600,BTU,0.01,17368000,Lake States
near-term,agriculture land,Ag processing waste,Cotton gin trash,POLYSYS,48391,Refugio County,Texas,778.71,Crop,48,10652.4,dt,1.50391E+11,BTU,13.68,14118000,Southern Plains
near-term,agriculture land,Agricultural residues,Cotton field residues,POLYSYS_NAS,22009,Avoyelles Parish,Louisiana,865.63,Crop,60,67.5,dt,1005210000,BTU,0.08,14892000,Delta States
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,29097,Jasper County,Missouri,641.27,Crop,40,25.4,dt,441147200,BTU,0.04,17368000,Corn Belt
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,01009,Blount County,Alabama,650.63,Crop,40,37.5,dt,651300000,BTU,0.06,17368000,Southeast
near-term,agriculture land,Agricultural residues,"Pruning residues, noncitrus",NASS 2017 Census,05045,Faulkner County,Arkansas,664.09,Crop,40,59.7,dt,1036869599,BTU,0.09,17368000,Delta States
